id,name,amount,sales_stage,probability,city,state,country,lead_source,lost_reason,closed_date,expected_closed_date,assigned_user_id,created_at,updated_at,deleted_at
6ed3d628-a663-4f18-80ed-5c7b6ae93db2,Khatri-Bajwa CRM Deal,347907,Proposal,22,Chennai,Tamil Nadu,India,LinkedIn,,,2026-05-20,a479e5cf-9f94-4433-ad29-445f2f57265f,2026-04-19 16:40:36,2026-05-16 13:51:15.071016,
a3f35efc-6236-45f9-bd96-af2304d078b1,Muni-Dada CRM Deal,323223,Proposal,63,Bangalore,Karnataka,India,LinkedIn,,,2026-06-03,08bef480-7ca7-4624-9756-6860f8fe8ba5,2026-03-11 08:42:49,2026-05-16 13:51:15.071135,
f970993a-9208-420c-94eb-5ab2a39d487d,Kanda Group CRM Deal,379942,Negotiation,23,Hyderabad,Telangana,India,LinkedIn,,,2026-06-03,b6493aae-776e-4baa-a4f2-3d0a8ebbd3a3,2025-11-19 09:24:04,2026-05-16 13:51:15.071256,
97d8b079-696d-4d07-8c19-102d36cb51be,"Balasubramanian, Bajaj and Loyal CRM Deal",86192,Closed Won,100,Delhi,Delhi,India,Website,,2026-01-01,2026-06-08,f8ad7ff5-bd31-4f9e-934f-a32327b5c155,2026-03-09 05:53:15,2026-05-16 13:51:15.071425,
d914fe74-9cf4-4a29-b68d-65a3f448b686,Verma-Sheth CRM Deal,343137,Negotiation,43,Mumbai,Maharashtra,India,Referral,,,2026-05-18,a5499ef3-1ed0-4e7d-b2d8-5e51f825a648,2026-01-20 10:23:46,2026-05-16 13:51:15.071550,
41eb4083-df06-4b41-8595-f6d82b2cfad4,Oza-Kar CRM Deal,364145,Closed Lost,24,Hyderabad,Telangana,India,LinkedIn,,,2026-05-31,13815ae1-d9c7-4b60-877c-5b354527caac,2026-04-01 01:22:11,2026-05-16 13:51:15.071671,
239cf838-a85a-4c87-b46b-c95e85d5f893,"Soman, Luthra and Balasubramanian CRM Deal",266785,Closed Won,100,Nashik,Maharashtra,India,JustDial,,2026-04-16,2026-05-28,95287636-f2f6-4a35-8af3-a9fe68a5d1c0,2025-12-10 21:16:01,2026-05-16 13:51:15.071839,
cbcf626f-8022-446b-be18-e62f7715ea5f,"Bail, Karpe and Lad CRM Deal",137925,Closed Won,100,Nashik,Maharashtra,India,LinkedIn,,2026-01-02,2026-06-01,560f2adc-162e-473b-8cd1-0546376e74e9,2026-03-07 05:35:00,2026-05-16 13:51:15.072024,
bd8f1a73-9859-4c90-b8ad-11aa203d04db,Chanda-Balasubramanian CRM Deal,97573,Closed Won,100,Surat,Gujarat,India,LinkedIn,,2026-03-18,2026-05-27,13815ae1-d9c7-4b60-877c-5b354527caac,2026-05-08 17:18:09,2026-05-16 13:51:15.072186,
9e8eb064-0cb1-4e7a-a540-9c7b6c50189f,Buch-Rastogi CRM Deal,221914,Negotiation,39,Nashik,Maharashtra,India,JustDial,,,2026-06-06,404d7654-52ae-4333-91d7-753b4d63789e,2025-12-01 03:48:14,2026-05-16 13:51:15.072309,
760c54f2-e423-4c6e-a384-c339fa261791,"Biswas, Chander and Varughese CRM Deal",331219,Closed Lost,40,Ahmedabad,Gujarat,India,Website,,,2026-06-14,a479e5cf-9f94-4433-ad29-445f2f57265f,2026-03-18 19:16:43,2026-05-16 13:51:15.072438,
0b64df4f-276e-4a82-b585-11e497b016d7,Dhillon-Sinha CRM Deal,75830,Closed Lost,74,Chennai,Tamil Nadu,India,Website,,,2026-05-24,e75d85fc-9d80-421a-aa90-2624363de215,2025-11-24 05:12:02,2026-05-16 13:51:15.072562,
6c7e2650-e9a0-4669-8229-cd4cae44ca40,Anne LLC CRM Deal,43691,Proposal,74,Kochi,Kerala,India,IndiaMART,,,2026-05-21,0ef691cb-a3b6-4c00-93f4-b28b0fe40706,2026-05-07 22:24:05,2026-05-16 13:51:15.072687,
b125888a-c41c-4d7a-ba63-b1127740f386,Vig-Dutt CRM Deal,234438,Closed Won,100,Hyderabad,Telangana,India,LinkedIn,,2025-12-24,2026-06-13,0ef691cb-a3b6-4c00-93f4-b28b0fe40706,2026-04-21 16:02:29,2026-05-16 13:51:15.072850,
e5328e2c-eb45-4ba0-8f0a-49db739e33a3,Mitter and Sons CRM Deal,201467,Closed Lost,41,Nashik,Maharashtra,India,IndiaMART,,,2026-05-25,8daeff47-fa6c-4ca6-a276-681e87f1e034,2026-05-07 11:28:54,2026-05-16 13:51:15.072971,
3cfd98dd-a11f-4120-a20a-44e9960f5b5f,Lata-Seth CRM Deal,121346,Closed Won,100,Delhi,Delhi,India,LinkedIn,,2025-12-09,2026-05-29,3c2514fb-429d-444a-bc6c-7c4a2ce757be,2025-12-27 05:35:27,2026-05-16 13:51:15.073130,
11b7ce0c-33bf-4374-916b-d2cf8f68558c,Khurana Inc CRM Deal,354994,Negotiation,69,Kochi,Kerala,India,Referral,,,2026-06-10,f8ad7ff5-bd31-4f9e-934f-a32327b5c155,2026-01-10 15:53:25,2026-05-16 13:51:15.073253,
3b2f090c-4e2a-4721-a071-9d5c31c06d7e,"Saini, Balakrishnan and Sachar CRM Deal",193125,Closed Won,100,Delhi,Delhi,India,IndiaMART,,2026-03-28,2026-06-11,b6493aae-776e-4baa-a4f2-3d0a8ebbd3a3,2026-02-22 15:18:40,2026-05-16 13:51:15.073423,
3aaf8b31-fb93-4c16-9aa2-7642214192c4,Bajaj-Issac CRM Deal,432129,Closed Lost,36,Pune,Maharashtra,India,LinkedIn,,,2026-06-04,f8ad7ff5-bd31-4f9e-934f-a32327b5c155,2025-11-29 05:18:07,2026-05-16 13:51:15.073545,
6f0f95b2-42a0-48d3-8b78-854da9a8368c,Rajagopal LLC CRM Deal,303525,Proposal,69,Nashik,Maharashtra,India,IndiaMART,,,2026-06-02,95287636-f2f6-4a35-8af3-a9fe68a5d1c0,2026-02-17 19:17:03,2026-05-16 13:51:15.073666,
1d14f004-f207-416d-8f10-c1963449a06d,Cheema-Gokhale CRM Deal,71159,Closed Won,100,Delhi,Delhi,India,JustDial,,2026-01-13,2026-05-20,616ac0bf-be55-4a3c-aa34-f023ca00068f,2026-02-19 09:35:27,2026-05-16 13:51:15.073830,
b91f6af9-26f6-43b8-a680-db84df3ff416,"Kannan, Singhal and Dalal CRM Deal",196205,Negotiation,68,Kochi,Kerala,India,IndiaMART,,,2026-06-05,13815ae1-d9c7-4b60-877c-5b354527caac,2026-01-09 05:03:04,2026-05-16 13:51:15.073978,
b4c89d13-ccbd-44a6-9417-7a3ac40ad334,"Bhatti, Goel and Salvi CRM Deal",316434,Closed Lost,67,Kochi,Kerala,India,Referral,,,2026-06-07,5adbfff5-e09e-439c-ac07-42c4619ce4f5,2026-04-01 14:58:57,2026-05-16 13:51:15.074120,
329917ce-b6f7-4fcc-8a43-fde83fb3e0e3,"Sankar, Amble and Sarraf CRM Deal",387401,Negotiation,68,Bangalore,Karnataka,India,LinkedIn,,,2026-06-01,f8ad7ff5-bd31-4f9e-934f-a32327b5c155,2026-02-21 02:15:59,2026-05-16 13:51:15.074256,
c8cd9343-00be-44a8-899e-0c0c53d771ff,"Tara, Gera and Kalla CRM Deal",103851,Proposal,45,Pune,Maharashtra,India,Website,,,2026-06-10,85cb5067-c9a3-4ea0-b695-f80c7e19abf2,2026-04-08 14:33:47,2026-05-16 13:51:15.074384,
b16648c6-0307-48e9-bf60-ad2542825d83,"Nayar, Morar and Padmanabhan CRM Deal",425697,Proposal,54,Pune,Maharashtra,India,Referral,,,2026-06-11,fca4d392-94e8-47e1-bdb4-3dca1cb88b3a,2026-04-29 17:04:13,2026-05-16 13:51:15.074510,
51040939-52ac-4001-b93f-48e4269b4e98,Chada Inc CRM Deal,195982,Proposal,80,Hyderabad,Telangana,India,IndiaMART,,,2026-06-10,0ef691cb-a3b6-4c00-93f4-b28b0fe40706,2026-03-04 23:16:08,2026-05-16 13:51:15.074664,
31a9a5f8-900c-4275-8555-71ac63324fda,"Gill, Bedi and Vala CRM Deal",458832,Closed Lost,30,Surat,Gujarat,India,Website,,,2026-06-02,a5499ef3-1ed0-4e7d-b2d8-5e51f825a648,2025-12-20 02:36:20,2026-05-16 13:51:15.074787,
7b7f35fa-079e-4c19-90a3-36e8e4c3acc1,Mohan Group CRM Deal,449159,Closed Won,100,Chennai,Tamil Nadu,India,JustDial,,2026-04-19,2026-05-21,e43d49a0-a034-48f7-8094-69c8ec022f41,2026-01-10 05:59:29,2026-05-16 13:51:15.074953,
362c968d-972b-4a8f-9779-540f5de49593,Kari and Sons CRM Deal,455744,Closed Won,100,Surat,Gujarat,India,Website,,2025-11-21,2026-05-29,5adbfff5-e09e-439c-ac07-42c4619ce4f5,2026-03-29 22:08:15,2026-05-16 13:51:15.075114,
cc6d75c1-367e-408e-bb4c-7e6e73a84550,Lad-Sachdeva CRM Deal,452190,Proposal,50,Bangalore,Karnataka,India,Website,,,2026-06-14,a479e5cf-9f94-4433-ad29-445f2f57265f,2026-05-12 05:07:32,2026-05-16 13:51:15.075233,
85d4dc30-c6be-4884-a5bd-d04af74c3b69,Karpe-Dua CRM Deal,148957,Negotiation,23,Pune,Maharashtra,India,LinkedIn,,,2026-06-14,85cb5067-c9a3-4ea0-b695-f80c7e19abf2,2025-11-25 11:34:54,2026-05-16 13:51:15.075352,
f92b6c42-6521-4920-8947-30348bbd3247,Sarraf LLC CRM Deal,335703,Proposal,59,Ahmedabad,Gujarat,India,IndiaMART,,,2026-06-04,404d7654-52ae-4333-91d7-753b4d63789e,2026-04-05 17:27:57,2026-05-16 13:51:15.075473,
d2863691-f335-4497-a06a-f093c86290ba,"Kumer, Devi and Apte CRM Deal",256098,Closed Won,100,Nashik,Maharashtra,India,LinkedIn,,2026-02-24,2026-05-19,e75d85fc-9d80-421a-aa90-2624363de215,2026-03-01 03:18:32,2026-05-16 13:51:15.075638,
08b60559-dfc6-4a37-bde6-9df8c19f1b9e,Amble-Issac CRM Deal,106983,Closed Won,100,Kochi,Kerala,India,LinkedIn,,2026-03-04,2026-06-06,f9140f89-9c0b-4ce1-8467-c50ef091fb7a,2026-04-01 16:43:19,2026-05-16 13:51:15.075796,
b795741a-959a-448d-8eee-ab78ba3ca61f,Venkataraman LLC CRM Deal,443413,Proposal,57,Hyderabad,Telangana,India,JustDial,,,2026-05-31,0c6634a5-fb54-4e6c-91ef-7ec0e2cc3378,2026-02-27 02:27:52,2026-05-16 13:51:15.075934,
c1df6d6f-2103-4429-a147-7a3e4f8770c6,"Varty, Prashad and Thaker CRM Deal",355405,Negotiation,65,Surat,Gujarat,India,Referral,,,2026-05-23,f8ad7ff5-bd31-4f9e-934f-a32327b5c155,2026-01-31 00:24:57,2026-05-16 13:51:15.076063,
08c639ad-4489-4b4f-a0d2-2a9832dbe0ed,Atwal Group CRM Deal,178256,Closed Won,100,Nashik,Maharashtra,India,Website,,2026-01-23,2026-05-21,e75d85fc-9d80-421a-aa90-2624363de215,2026-04-29 07:53:12,2026-05-16 13:51:15.076223,
ffd3440a-121d-45d5-8eed-45696d886865,"Oak, Rajagopal and Devan CRM Deal",200580,Closed Won,100,Mumbai,Maharashtra,India,Website,,2026-02-26,2026-05-25,e441befa-88af-4f32-a4b7-caa2f90837a6,2026-04-13 19:22:57,2026-05-16 13:51:15.076387,
30094404-75e2-4661-8e5d-271da0c9eb5f,Prabhu PLC CRM Deal,289978,Proposal,52,Mumbai,Maharashtra,India,JustDial,,,2026-06-02,560f2adc-162e-473b-8cd1-0546376e74e9,2026-04-15 13:31:38,2026-05-16 13:51:15.076508,
cb1964bd-8cb2-4cc4-acff-aba0d92ed04c,Narain Group CRM Deal,235109,Negotiation,73,Kochi,Kerala,India,LinkedIn,,,2026-06-03,6f9c7382-0bb3-450e-aef4-dc8380654217,2026-03-30 23:05:20,2026-05-16 13:51:15.076628,
e35ff5d1-ce3b-4e26-af73-72220fdadd74,Tella-Dave CRM Deal,198791,Negotiation,43,Pune,Maharashtra,India,Website,,,2026-05-31,e441befa-88af-4f32-a4b7-caa2f90837a6,2026-03-07 21:06:36,2026-05-16 13:51:15.076748,
13b2da93-6a04-4856-a44c-ca7737a4a020,"Bahri, Mannan and Prashad CRM Deal",221679,Negotiation,42,Nashik,Maharashtra,India,LinkedIn,,,2026-06-13,e75d85fc-9d80-421a-aa90-2624363de215,2026-03-13 09:40:16,2026-05-16 13:51:15.076873,
41361331-95a9-48ad-a1d2-6b75670fe59e,"Varghese, Rajagopalan and Samra CRM Deal",122372,Closed Won,100,Hyderabad,Telangana,India,Referral,,2026-05-04,2026-06-03,85cb5067-c9a3-4ea0-b695-f80c7e19abf2,2026-01-27 14:57:12,2026-05-16 13:51:15.077037,
04d38bb4-5378-4484-a276-da364e6164ce,Kala-Agarwal CRM Deal,411824,Closed Won,100,Surat,Gujarat,India,LinkedIn,,2026-03-04,2026-06-06,566164f0-b746-41f4-b85a-4806de2c294b,2025-12-04 07:21:36,2026-05-16 13:51:15.077198,
d958fd41-0049-4c38-93f6-6da582d7ee7d,"Amble, Bhalla and Hari CRM Deal",361744,Negotiation,32,Mumbai,Maharashtra,India,LinkedIn,,,2026-06-13,b6493aae-776e-4baa-a4f2-3d0a8ebbd3a3,2026-03-30 23:41:23,2026-05-16 13:51:15.077323,
f281aec1-11a4-4f6b-99a5-ce90d827caa4,"Ratta, Bumb and Mohan CRM Deal",192147,Proposal,43,Surat,Gujarat,India,LinkedIn,,,2026-05-29,5adbfff5-e09e-439c-ac07-42c4619ce4f5,2026-03-14 18:07:34,2026-05-16 13:51:15.077447,
4db3123f-e195-46d1-9b32-cb908e735f3b,"Kunda, Gandhi and Kota CRM Deal",451179,Closed Won,100,Hyderabad,Telangana,India,IndiaMART,,2026-01-22,2026-06-07,a5499ef3-1ed0-4e7d-b2d8-5e51f825a648,2025-12-28 05:42:59,2026-05-16 13:51:15.077612,
cf11b1f4-c9b8-4245-b84b-0369fb690578,"Srivastava, Balan and Bedi CRM Deal",388479,Closed Won,100,Pune,Maharashtra,India,Referral,,2025-12-31,2026-05-28,42050019-05f0-4de7-b45b-cea5eda7386f,2026-05-08 15:52:55,2026-05-16 13:51:15.077775,
de4266f0-4175-4edd-aeea-3bdf61390e18,Choudhury PLC CRM Deal,467572,Closed Won,100,Chennai,Tamil Nadu,India,LinkedIn,,2025-12-20,2026-06-07,b6493aae-776e-4baa-a4f2-3d0a8ebbd3a3,2026-04-13 03:30:25,2026-05-16 13:51:15.077952,
2866fde5-f309-445b-a1ba-1bc4d46b199a,"Chakrabarti, Kala and Walla CRM Deal",72844,Closed Won,100,Ahmedabad,Gujarat,India,Website,,2026-04-16,2026-05-18,a5499ef3-1ed0-4e7d-b2d8-5e51f825a648,2025-11-19 02:39:35,2026-05-16 13:51:15.078119,
c35431c6-f63a-4d38-afdb-5bb3d1bdb3b1,Vig-Chhabra CRM Deal,405043,Proposal,33,Mumbai,Maharashtra,India,Referral,,,2026-05-25,566164f0-b746-41f4-b85a-4806de2c294b,2025-12-16 03:39:19,2026-05-16 13:51:15.078238,
231b9711-953e-472b-b6ec-e880867efe1f,"Gopal, Yadav and Konda CRM Deal",183192,Closed Won,100,Bangalore,Karnataka,India,Referral,,2026-01-15,2026-05-17,08bef480-7ca7-4624-9756-6860f8fe8ba5,2025-12-12 16:52:19,2026-05-16 13:51:15.078405,
b9f30102-16a4-4283-b64c-684ca9a958cf,"Char, Dhar and Chokshi CRM Deal",475709,Closed Lost,24,Nashik,Maharashtra,India,IndiaMART,,,2026-06-14,3c2514fb-429d-444a-bc6c-7c4a2ce757be,2026-03-03 16:03:32,2026-05-16 13:51:15.078534,
d5962335-abe6-41e1-8b86-c31e59347824,"Badami, Warrior and Sen CRM Deal",215212,Closed Won,100,Mumbai,Maharashtra,India,Website,,2026-01-18,2026-06-04,5adbfff5-e09e-439c-ac07-42c4619ce4f5,2025-11-19 11:58:46,2026-05-16 13:51:15.078704,
7cb25521-3dd3-4d46-8c30-79a7d524ca13,"Ray, Krishna and Roy CRM Deal",297429,Negotiation,30,Chennai,Tamil Nadu,India,IndiaMART,,,2026-05-21,e441befa-88af-4f32-a4b7-caa2f90837a6,2025-12-04 22:19:06,2026-05-16 13:51:15.078829,
28431fbf-88ca-4a84-9c02-f5f11d64411f,Nadkarni-Jain CRM Deal,308318,Closed Won,100,Bangalore,Karnataka,India,LinkedIn,,2025-12-03,2026-05-19,7a1b7ad6-e2d2-4e32-9902-ba4caebc581d,2026-05-08 08:22:48,2026-05-16 13:51:15.078987,
9c300d72-173a-4295-8a25-cba910b12bf4,"Saran, Bhasin and Sarraf CRM Deal",133135,Proposal,78,Kochi,Kerala,India,JustDial,,,2026-05-19,e75d85fc-9d80-421a-aa90-2624363de215,2026-03-06 01:22:36,2026-05-16 13:51:15.079110,
5472d192-d585-48ec-a3d6-1b98a0cbe19b,Mahajan-Gulati CRM Deal,49880,Closed Won,100,Surat,Gujarat,India,Website,,2025-12-13,2026-05-30,7a1b7ad6-e2d2-4e32-9902-ba4caebc581d,2026-01-08 11:58:19,2026-05-16 13:51:15.079268,
ec276560-f8c4-43e3-8469-b5e7042cd19c,"Thakkar, Dara and Krishna CRM Deal",367768,Closed Won,100,Ahmedabad,Gujarat,India,JustDial,,2025-11-27,2026-05-28,42050019-05f0-4de7-b45b-cea5eda7386f,2026-03-30 15:22:44,2026-05-16 13:51:15.079431,
17cb3551-a572-4574-be7a-36b4d283b7df,"Bose, Kanda and Soman CRM Deal",221204,Closed Lost,49,Mumbai,Maharashtra,India,Website,,,2026-06-11,a479e5cf-9f94-4433-ad29-445f2f57265f,2026-05-09 14:32:04,2026-05-16 13:51:15.079561,
cdca1697-59fe-4cfa-8c10-3a77071c2c94,Dave-Bahl CRM Deal,309415,Closed Won,100,Ahmedabad,Gujarat,India,Website,,2026-02-27,2026-06-09,e75d85fc-9d80-421a-aa90-2624363de215,2026-04-25 16:58:38,2026-05-16 13:51:15.079728,
e16270f4-48d9-43ae-8b8d-caafc301f3da,Dani LLC CRM Deal,201408,Negotiation,75,Pune,Maharashtra,India,Website,,,2026-06-03,a5499ef3-1ed0-4e7d-b2d8-5e51f825a648,2026-03-20 02:16:58,2026-05-16 13:51:15.079856,
49042526-8cc0-4fd5-b10f-88fec78e4e7b,Iyer-Gara CRM Deal,82655,Closed Won,100,Ahmedabad,Gujarat,India,LinkedIn,,2026-01-07,2026-06-07,95287636-f2f6-4a35-8af3-a9fe68a5d1c0,2026-01-17 09:02:43,2026-05-16 13:51:15.080121,
5fbb7add-23cf-4e60-ae4e-e99e42988c5a,"Sabharwal, Sunder and Ahuja CRM Deal",489967,Proposal,56,Ahmedabad,Gujarat,India,IndiaMART,,,2026-05-26,b6493aae-776e-4baa-a4f2-3d0a8ebbd3a3,2026-04-23 00:40:59,2026-05-16 13:51:15.080272,
4523fb75-5f80-4d34-b0a8-e0d4d2d6d434,Subramanian PLC CRM Deal,248689,Negotiation,64,Pune,Maharashtra,India,Referral,,,2026-06-11,e43d49a0-a034-48f7-8094-69c8ec022f41,2026-04-22 13:13:15,2026-05-16 13:51:15.080400,
8ed34c65-bc0b-48f3-a245-be7a7c3a5d22,"Dhawan, Dayal and Hegde CRM Deal",305528,Negotiation,80,Pune,Maharashtra,India,Referral,,,2026-05-21,0c6634a5-fb54-4e6c-91ef-7ec0e2cc3378,2026-01-02 19:12:15,2026-05-16 13:51:15.080531,
60763511-2f85-4c51-87f7-9aac986a224b,"Doshi, Tank and Ray CRM Deal",319673,Proposal,20,Kochi,Kerala,India,Website,,,2026-05-18,7a1b7ad6-e2d2-4e32-9902-ba4caebc581d,2025-12-20 03:39:15,2026-05-16 13:51:15.080658,
2964e403-fd67-4b64-b123-38303283d484,Kara LLC CRM Deal,58443,Closed Won,100,Pune,Maharashtra,India,Referral,,2025-12-09,2026-06-01,fca4d392-94e8-47e1-bdb4-3dca1cb88b3a,2026-04-21 16:08:39,2026-05-16 13:51:15.080824,
1c38bed0-35d8-4758-a920-54cfbb65b9a2,Raval-Dube CRM Deal,373527,Closed Won,100,Nashik,Maharashtra,India,Website,,2026-03-27,2026-05-16,f8ad7ff5-bd31-4f9e-934f-a32327b5c155,2025-12-08 11:44:57,2026-05-16 13:51:15.080988,
78b51374-19f9-4a36-8701-27c55e57fe2c,Grewal-Talwar CRM Deal,474438,Closed Won,100,Pune,Maharashtra,India,Referral,,2026-01-01,2026-06-14,6f9c7382-0bb3-450e-aef4-dc8380654217,2026-04-20 02:29:55,2026-05-16 13:51:15.081151,
e3965848-cc44-407f-a4ad-48b1e2d5a871,Acharya Inc CRM Deal,85693,Proposal,60,Ahmedabad,Gujarat,India,JustDial,,,2026-06-04,85cb5067-c9a3-4ea0-b695-f80c7e19abf2,2026-04-20 22:31:00,2026-05-16 13:51:15.081277,
32169727-c53a-4f65-b334-f53a41b0e096,Palan Ltd CRM Deal,90114,Closed Won,100,Chennai,Tamil Nadu,India,Website,,2026-01-09,2026-05-27,42050019-05f0-4de7-b45b-cea5eda7386f,2025-12-25 20:06:32,2026-05-16 13:51:15.081444,
a02139be-2680-43cb-b084-8d98238929fc,Patel and Sons CRM Deal,101042,Proposal,54,Pune,Maharashtra,India,Website,,,2026-05-30,616ac0bf-be55-4a3c-aa34-f023ca00068f,2026-03-27 04:29:37,2026-05-16 13:51:15.081570,
cecbc385-dc2f-4ef9-beee-13d90aae2f0c,Varkey-Rama CRM Deal,290047,Negotiation,75,Kochi,Kerala,India,IndiaMART,,,2026-05-22,0c6634a5-fb54-4e6c-91ef-7ec0e2cc3378,2026-01-20 23:02:55,2026-05-16 13:51:15.081692,
b71baca7-c7a9-47df-8e36-8de1554b8b3c,"Kara, Acharya and Sengupta CRM Deal",274688,Closed Won,100,Surat,Gujarat,India,IndiaMART,,2026-01-14,2026-05-23,08bef480-7ca7-4624-9756-6860f8fe8ba5,2026-02-25 17:32:48,2026-05-16 13:51:15.081864,
ffa38c54-50e8-4499-b05a-105849457b1d,"Narain, Badami and Balasubramanian CRM Deal",429639,Negotiation,27,Mumbai,Maharashtra,India,Referral,,,2026-05-30,0c6634a5-fb54-4e6c-91ef-7ec0e2cc3378,2026-01-18 18:09:31,2026-05-16 13:51:15.082016,
cfab6530-166a-4051-84b7-98903b433d85,Mander and Sons CRM Deal,346796,Negotiation,36,Bangalore,Karnataka,India,JustDial,,,2026-05-16,e43d49a0-a034-48f7-8094-69c8ec022f41,2025-12-26 08:20:19,2026-05-16 13:51:15.082139,
2905520c-cd48-4e7c-a4a0-1505ccaabb3d,Natarajan and Sons CRM Deal,476005,Closed Won,100,Hyderabad,Telangana,India,IndiaMART,,2026-01-25,2026-05-18,3c2514fb-429d-444a-bc6c-7c4a2ce757be,2026-02-13 00:03:37,2026-05-16 13:51:15.082307,
675f4bd2-d6ec-44c4-a081-25b260bb444e,Sha-Sen CRM Deal,392227,Proposal,69,Surat,Gujarat,India,LinkedIn,,,2026-06-06,a479e5cf-9f94-4433-ad29-445f2f57265f,2026-01-31 11:17:29,2026-05-16 13:51:15.082430,
f137ad92-5e8c-4c76-a9a8-fb9bdf3a0df2,Sane-Bava CRM Deal,166787,Proposal,40,Nashik,Maharashtra,India,IndiaMART,,,2026-05-31,0ef691cb-a3b6-4c00-93f4-b28b0fe40706,2025-11-19 21:20:11,2026-05-16 13:51:15.082554,
332570b1-0594-4e88-aaa3-93b2321ca66b,Pandya-Rajagopalan CRM Deal,77291,Negotiation,56,Pune,Maharashtra,India,Referral,,,2026-06-06,08bef480-7ca7-4624-9756-6860f8fe8ba5,2026-04-21 18:29:19,2026-05-16 13:51:15.082674,
27c51e73-3666-4c9c-a315-2dd5db0be6c6,Issac Group CRM Deal,369543,Negotiation,47,Kochi,Kerala,India,LinkedIn,,,2026-05-16,e441befa-88af-4f32-a4b7-caa2f90837a6,2025-11-30 09:41:00,2026-05-16 13:51:15.082794,
56fd440b-caa1-4120-9270-1c1d4207eaac,Dugal-Bhattacharyya CRM Deal,242763,Closed Won,100,Kochi,Kerala,India,Website,,2026-01-26,2026-06-08,3c2514fb-429d-444a-bc6c-7c4a2ce757be,2026-05-06 10:28:19,2026-05-16 13:51:15.082954,
ac84d46f-7fc3-4500-a6ad-89141914b983,Bala-Salvi CRM Deal,36014,Proposal,55,Pune,Maharashtra,India,Referral,,,2026-05-21,a5499ef3-1ed0-4e7d-b2d8-5e51f825a648,2026-05-10 14:28:22,2026-05-16 13:51:15.083076,
33692446-5654-4e92-ad58-5e33a0631f6a,Pingle-Thakkar CRM Deal,175778,Proposal,23,Kochi,Kerala,India,IndiaMART,,,2026-06-03,3c2514fb-429d-444a-bc6c-7c4a2ce757be,2026-01-12 05:56:51,2026-05-16 13:51:15.083198,
b04d5834-7dd6-43e2-8ce2-1911f13b96a5,"Raghavan, Sanghvi and Sarma CRM Deal",77315,Proposal,26,Nashik,Maharashtra,India,JustDial,,,2026-06-14,08bef480-7ca7-4624-9756-6860f8fe8ba5,2025-11-20 03:18:03,2026-05-16 13:51:15.083325,
c2851673-9a29-4831-b78a-1bda1df20a33,Vasa-Kanda CRM Deal,142322,Closed Won,100,Nashik,Maharashtra,India,Referral,,2025-12-21,2026-05-24,5adbfff5-e09e-439c-ac07-42c4619ce4f5,2026-01-26 23:32:28,2026-05-16 13:51:15.083488,
2ab6d2fc-7d4c-4f0a-8b2a-f2ff16965c40,"Chada, Narayanan and Dhaliwal CRM Deal",443287,Proposal,35,Bangalore,Karnataka,India,JustDial,,,2026-06-14,0ef691cb-a3b6-4c00-93f4-b28b0fe40706,2025-12-23 16:54:17,2026-05-16 13:51:15.083658,
b60a59b7-3df8-451c-8a3b-501dfb3fa190,Pandit Group CRM Deal,154232,Negotiation,32,Pune,Maharashtra,India,Referral,,,2026-06-01,a5499ef3-1ed0-4e7d-b2d8-5e51f825a648,2026-04-19 14:31:02,2026-05-16 13:51:15.083794,
5788d1bc-20a3-4e15-afad-8d50a0fc3623,"Saran, Iyer and Maharaj CRM Deal",105054,Negotiation,75,Chennai,Tamil Nadu,India,JustDial,,,2026-05-28,566164f0-b746-41f4-b85a-4806de2c294b,2026-04-14 04:39:55,2026-05-16 13:51:15.083940,
c33c05e9-8cdb-4218-82f9-232ba17c85db,Lad-Wadhwa CRM Deal,167319,Closed Won,100,Chennai,Tamil Nadu,India,IndiaMART,,2026-01-07,2026-05-30,3c2514fb-429d-444a-bc6c-7c4a2ce757be,2026-01-16 17:43:30,2026-05-16 13:51:15.084156,
161a406e-37b0-4f31-baa0-599d660c092d,"Dubey, Toor and Mishra CRM Deal",64824,Negotiation,47,Mumbai,Maharashtra,India,JustDial,,,2026-06-05,a479e5cf-9f94-4433-ad29-445f2f57265f,2025-12-05 03:33:21,2026-05-16 13:51:15.084285,
6b613770-2442-485c-887c-7c0d95eecdb4,"Kumer, Krish and Virk CRM Deal",121093,Closed Won,100,Delhi,Delhi,India,JustDial,,2026-02-16,2026-06-14,42050019-05f0-4de7-b45b-cea5eda7386f,2026-03-04 09:21:21,2026-05-16 13:51:15.084452,
19188ae3-92e8-45fd-9263-a0c2f41e4e2b,Verma-Dubey CRM Deal,93372,Proposal,75,Nashik,Maharashtra,India,LinkedIn,,,2026-05-21,5adbfff5-e09e-439c-ac07-42c4619ce4f5,2026-03-27 05:51:22,2026-05-16 13:51:15.084574,
0032ea16-f981-4de3-8573-06a80ca7832d,Sami-Deshpande CRM Deal,168437,Closed Won,100,Bangalore,Karnataka,India,LinkedIn,,2025-11-25,2026-05-17,5adbfff5-e09e-439c-ac07-42c4619ce4f5,2025-11-17 20:24:55,2026-05-16 13:51:15.084738,
b5f3be5b-67c4-4f8f-a0d7-ff9c8c1fae8d,Aggarwal PLC CRM Deal,418574,Negotiation,35,Mumbai,Maharashtra,India,IndiaMART,,,2026-05-31,08bef480-7ca7-4624-9756-6860f8fe8ba5,2025-12-25 11:31:36,2026-05-16 13:51:15.084861,
